time,.data
2024/06/03/16:11:30.132240,91
2024/06/03/16:11:30.148037,91
2024/06/03/16:11:30.165827,91
2024/06/03/16:11:30.181159,91
2024/06/03/16:11:30.199630,91
2024/06/03/16:11:30.217644,91
2024/06/03/16:11:30.232162,91
2024/06/03/16:11:30.248361,91
2024/06/03/16:11:30.266170,91
2024/06/03/16:11:30.281366,91
2024/06/03/16:11:30.299115,91
2024/06/03/16:11:30.314793,91
2024/06/03/16:11:30.332281,91
2024/06/03/16:11:30.350102,91
2024/06/03/16:11:30.367304,91
2024/06/03/16:11:30.383032,91
2024/06/03/16:11:30.401213,91
2024/06/03/16:11:30.417992,91
2024/06/03/16:11:30.433779,91
2024/06/03/16:11:30.450047,91
2024/06/03/16:11:30.466580,91
2024/06/03/16:11:30.484353,91
2024/06/03/16:11:30.499025,91
2024/06/03/16:11:30.515908,91
2024/06/03/16:11:30.533076,91
2024/06/03/16:11:30.550736,91
2024/06/03/16:11:30.567524,91
2024/06/03/16:11:30.582172,91
2024/06/03/16:11:30.598739,91
2024/06/03/16:11:30.615575,91
2024/06/03/16:11:30.632307,91
2024/06/03/16:11:30.650049,91
2024/06/03/16:11:30.665391,91
2024/06/03/16:11:30.682633,91
2024/06/03/16:11:30.697658,91
2024/06/03/16:11:30.715002,91
2024/06/03/16:11:30.732182,91
2024/06/03/16:11:30.748816,91
2024/06/03/16:11:30.766782,91
2024/06/03/16:11:30.781780,91
2024/06/03/16:11:30.799090,91
2024/06/03/16:11:30.815255,91
2024/06/03/16:11:30.833051,91
2024/06/03/16:11:30.849790,91
2024/06/03/16:11:30.865297,91
2024/06/03/16:11:30.882600,91
2024/06/03/16:11:30.899644,91
2024/06/03/16:11:30.915735,91
2024/06/03/16:11:30.931977,91
2024/06/03/16:11:30.948793,91
2024/06/03/16:11:30.964802,91
2024/06/03/16:11:30.983252,91
2024/06/03/16:11:30.999216,91
2024/06/03/16:11:31.016320,91
2024/06/03/16:11:31.031850,91
2024/06/03/16:11:31.048504,91
2024/06/03/16:11:31.065375,91
2024/06/03/16:11:31.082708,91
2024/06/03/16:11:31.099985,91
2024/06/03/16:11:31.116384,91
2024/06/03/16:11:31.133018,91
2024/06/03/16:11:31.150741,91
2024/06/03/16:11:31.167641,91
2024/06/03/16:11:31.185627,91
2024/06/03/16:11:31.203679,91
2024/06/03/16:11:31.218720,91
2024/06/03/16:11:31.237205,91
2024/06/03/16:11:31.248877,91
2024/06/03/16:11:31.265377,91
2024/06/03/16:11:31.282940,91
2024/06/03/16:11:31.299878,91
2024/06/03/16:11:31.316219,91
2024/06/03/16:11:31.332283,91
2024/06/03/16:11:31.348759,91
2024/06/03/16:11:31.366090,91
2024/06/03/16:11:31.382674,91
2024/06/03/16:11:31.401196,91
2024/06/03/16:11:31.415410,91
2024/06/03/16:11:31.432803,91
2024/06/03/16:11:31.449277,91
2024/06/03/16:11:31.465829,91
2024/06/03/16:11:31.483243,91
2024/06/03/16:11:31.499055,91
2024/06/03/16:11:31.516241,91
2024/06/03/16:11:31.532290,91
2024/06/03/16:11:31.549411,91
2024/06/03/16:11:31.567064,91
2024/06/03/16:11:31.581607,91
2024/06/03/16:11:31.598106,91
2024/06/03/16:11:31.614956,91
2024/06/03/16:11:31.632572,91
2024/06/03/16:11:31.649429,91
2024/06/03/16:11:31.665531,91
2024/06/03/16:11:31.682475,91
2024/06/03/16:11:31.699098,91
2024/06/03/16:11:31.715949,91
2024/06/03/16:11:31.733523,91
2024/06/03/16:11:31.748768,91
2024/06/03/16:11:31.766245,91
2024/06/03/16:11:31.782565,91
2024/06/03/16:11:31.799603,91
2024/06/03/16:11:31.815632,91
2024/06/03/16:11:31.832598,91
2024/06/03/16:11:31.849431,91
2024/06/03/16:11:31.865978,91
2024/06/03/16:11:31.884598,91
2024/06/03/16:11:31.900870,91
2024/06/03/16:11:31.918141,91
2024/06/03/16:11:31.933394,91
2024/06/03/16:11:31.948668,91
2024/06/03/16:11:31.967396,91
2024/06/03/16:11:31.983115,91
2024/06/03/16:11:31.999127,91
2024/06/03/16:11:32.019297,91
2024/06/03/16:11:32.031224,91
2024/06/03/16:11:32.048778,91
2024/06/03/16:11:32.065362,91
2024/06/03/16:11:32.084236,91
2024/06/03/16:11:32.097854,91
2024/06/03/16:11:32.114704,91
2024/06/03/16:11:32.132848,91
2024/06/03/16:11:32.148814,91
2024/06/03/16:11:32.166995,91
2024/06/03/16:11:32.184649,91
2024/06/03/16:11:32.198391,91
2024/06/03/16:11:32.215487,91
2024/06/03/16:11:32.232811,91
2024/06/03/16:11:32.247863,91
2024/06/03/16:11:32.265123,91
2024/06/03/16:11:32.281234,91
2024/06/03/16:11:32.297728,91
2024/06/03/16:11:32.316383,91
2024/06/03/16:11:32.332155,91
2024/06/03/16:11:32.348639,91
2024/06/03/16:11:32.365552,91
2024/06/03/16:11:32.382202,91
2024/06/03/16:11:32.400737,91
2024/06/03/16:11:32.417334,91
2024/06/03/16:11:32.432419,91
2024/06/03/16:11:32.449240,91
2024/06/03/16:11:32.465770,91
2024/06/03/16:11:32.482964,91
2024/06/03/16:11:32.498320,91
2024/06/03/16:11:32.515541,91
2024/06/03/16:11:32.532896,91
2024/06/03/16:11:32.549127,91
2024/06/03/16:11:32.565618,91
2024/06/03/16:11:32.582615,91
2024/06/03/16:11:32.599342,91
2024/06/03/16:11:32.615622,91
2024/06/03/16:11:32.633292,91
2024/06/03/16:11:32.649160,91
2024/06/03/16:11:32.667168,91
2024/06/03/16:11:32.683568,91
2024/06/03/16:11:32.701113,91
2024/06/03/16:11:32.716772,91
2024/06/03/16:11:32.733568,91
2024/06/03/16:11:32.750714,91
2024/06/03/16:11:32.772137,91
2024/06/03/16:11:32.783323,91
2024/06/03/16:11:32.799213,91
2024/06/03/16:11:32.814733,91
2024/06/03/16:11:32.832608,91
2024/06/03/16:11:32.849023,91
2024/06/03/16:11:32.864606,91
2024/06/03/16:11:32.882362,91
2024/06/03/16:11:32.899454,91
2024/06/03/16:11:32.915474,91
2024/06/03/16:11:32.933387,91
2024/06/03/16:11:32.949259,91
2024/06/03/16:11:32.966003,91
2024/06/03/16:11:32.982777,91
2024/06/03/16:11:32.999457,91
2024/06/03/16:11:33.016710,91
2024/06/03/16:11:33.033853,91
2024/06/03/16:11:33.048708,91
2024/06/03/16:11:33.065295,91
2024/06/03/16:11:33.082378,91
2024/06/03/16:11:33.098856,91
2024/06/03/16:11:33.114411,91
2024/06/03/16:11:33.132311,91
2024/06/03/16:11:33.147517,91
2024/06/03/16:11:33.165852,91
2024/06/03/16:11:33.180836,91
2024/06/03/16:11:33.198633,91
2024/06/03/16:11:33.215428,91
2024/06/03/16:11:33.232394,91
2024/06/03/16:11:33.248139,91
2024/06/03/16:11:33.265605,91
2024/06/03/16:11:33.281696,91
2024/06/03/16:11:33.299894,91
2024/06/03/16:11:33.315788,91
2024/06/03/16:11:33.333042,91
2024/06/03/16:11:33.348677,91
2024/06/03/16:11:33.366085,91
2024/06/03/16:11:33.381871,91
2024/06/03/16:11:33.400293,91
2024/06/03/16:11:33.415773,91
2024/06/03/16:11:33.432329,91
2024/06/03/16:11:33.448865,91
2024/06/03/16:11:33.465601,91
2024/06/03/16:11:33.483023,91
2024/06/03/16:11:33.499659,91
2024/06/03/16:11:33.517297,91
2024/06/03/16:11:33.532403,91
2024/06/03/16:11:33.547271,91
2024/06/03/16:11:33.565462,91
2024/06/03/16:11:33.582322,91
2024/06/03/16:11:33.598377,91
2024/06/03/16:11:33.615107,91
2024/06/03/16:11:33.631747,91
2024/06/03/16:11:33.648623,91
2024/06/03/16:11:33.664784,91
2024/06/03/16:11:33.681636,91
2024/06/03/16:11:33.698244,91
2024/06/03/16:11:33.716702,91
2024/06/03/16:11:33.732144,91
2024/06/03/16:11:33.748904,91
2024/06/03/16:11:33.765836,91
2024/06/03/16:11:33.782620,91
2024/06/03/16:11:33.798813,91
2024/06/03/16:11:33.814106,91
2024/06/03/16:11:33.832278,91
2024/06/03/16:11:33.848737,91
2024/06/03/16:11:33.865981,91
2024/06/03/16:11:33.881860,91
2024/06/03/16:11:33.897989,91
2024/06/03/16:11:33.915349,91
2024/06/03/16:11:33.930281,91
2024/06/03/16:11:33.948296,91
2024/06/03/16:11:33.965009,91
2024/06/03/16:11:33.980619,91
2024/06/03/16:11:33.999553,91
2024/06/03/16:11:34.016377,91
2024/06/03/16:11:34.033265,91
2024/06/03/16:11:34.049428,91
2024/06/03/16:11:34.065980,91
2024/06/03/16:11:34.082079,91
2024/06/03/16:11:34.099805,91
2024/06/03/16:11:34.117333,91
2024/06/03/16:11:34.132942,91
2024/06/03/16:11:34.149538,91
2024/06/03/16:11:34.166054,91
2024/06/03/16:11:34.182013,91
2024/06/03/16:11:34.198477,91
2024/06/03/16:11:34.215905,92
2024/06/03/16:11:34.232706,92
2024/06/03/16:11:34.249350,92
2024/06/03/16:11:34.266268,92
2024/06/03/16:11:34.284235,93
2024/06/03/16:11:34.300998,93
2024/06/03/16:11:34.315455,93
2024/06/03/16:11:34.332347,94
2024/06/03/16:11:34.348215,95
2024/06/03/16:11:34.366434,95
2024/06/03/16:11:34.382933,95
2024/06/03/16:11:34.398892,95
2024/06/03/16:11:34.414986,95
2024/06/03/16:11:34.432782,95
2024/06/03/16:11:34.449265,95
2024/06/03/16:11:34.466364,95
2024/06/03/16:11:34.487010,95
2024/06/03/16:11:34.500765,95
2024/06/03/16:11:34.514840,95
2024/06/03/16:11:34.532090,95
2024/06/03/16:11:34.548254,95
2024/06/03/16:11:34.565759,95
2024/06/03/16:11:34.582723,95
2024/06/03/16:11:34.598990,95
2024/06/03/16:11:34.615827,95
2024/06/03/16:11:34.632289,95
2024/06/03/16:11:34.648874,95
2024/06/03/16:11:34.664540,95
2024/06/03/16:11:34.682400,95
2024/06/03/16:11:34.699208,95
2024/06/03/16:11:34.715090,95
2024/06/03/16:11:34.732965,95
2024/06/03/16:11:34.748456,95
2024/06/03/16:11:34.765621,95
2024/06/03/16:11:34.781649,95
2024/06/03/16:11:34.799398,95
2024/06/03/16:11:34.815740,95
2024/06/03/16:11:34.833044,95
2024/06/03/16:11:34.849264,95
2024/06/03/16:11:34.865948,95
2024/06/03/16:11:34.882126,95
2024/06/03/16:11:34.900223,95
2024/06/03/16:11:34.914961,95
2024/06/03/16:11:34.932908,95
2024/06/03/16:11:34.948823,95
2024/06/03/16:11:34.966385,95
2024/06/03/16:11:34.982533,95
2024/06/03/16:11:35.000128,95
2024/06/03/16:11:35.016477,95
2024/06/03/16:11:35.032242,95
2024/06/03/16:11:35.050493,95
2024/06/03/16:11:35.067691,95
2024/06/03/16:11:35.084456,95
2024/06/03/16:11:35.099276,95
2024/06/03/16:11:35.117423,95
2024/06/03/16:11:35.133038,95
2024/06/03/16:11:35.149376,95
2024/06/03/16:11:35.164344,95
2024/06/03/16:11:35.182447,95
2024/06/03/16:11:35.198930,95
2024/06/03/16:11:35.214831,95
2024/06/03/16:11:35.231683,95
2024/06/03/16:11:35.248478,95
2024/06/03/16:11:35.265546,95
2024/06/03/16:11:35.282967,95
2024/06/03/16:11:35.298371,95
2024/06/03/16:11:35.317524,95
2024/06/03/16:11:35.332783,95
2024/06/03/16:11:35.349402,95
2024/06/03/16:11:35.366980,95
2024/06/03/16:11:35.381563,95
2024/06/03/16:11:35.399510,95
2024/06/03/16:11:35.416272,95
2024/06/03/16:11:35.432536,95
2024/06/03/16:11:35.450695,95
2024/06/03/16:11:35.465660,95
2024/06/03/16:11:35.486910,95
2024/06/03/16:11:35.498810,95
2024/06/03/16:11:35.515887,95
2024/06/03/16:11:35.532362,95
2024/06/03/16:11:35.549496,95
2024/06/03/16:11:35.564305,95
2024/06/03/16:11:35.582151,95
2024/06/03/16:11:35.598947,95
2024/06/03/16:11:35.615483,95
2024/06/03/16:11:35.631818,95
2024/06/03/16:11:35.649332,95
2024/06/03/16:11:35.666010,95
2024/06/03/16:11:35.681804,95
2024/06/03/16:11:35.699171,95
2024/06/03/16:11:35.714711,95
2024/06/03/16:11:35.731203,95
2024/06/03/16:11:35.750829,95
2024/06/03/16:11:35.766918,95
2024/06/03/16:11:35.783365,95
2024/06/03/16:11:35.800166,95
2024/06/03/16:11:35.817261,95
2024/06/03/16:11:35.835783,95
2024/06/03/16:11:35.848808,95
2024/06/03/16:11:35.865781,95
2024/06/03/16:11:35.882836,95
2024/06/03/16:11:35.899496,95
2024/06/03/16:11:35.914644,95
2024/06/03/16:11:35.932805,95
2024/06/03/16:11:35.948297,95
2024/06/03/16:11:35.965650,95
2024/06/03/16:11:35.983168,95
2024/06/03/16:11:35.998337,95
2024/06/03/16:11:36.014442,95
2024/06/03/16:11:36.032161,95
2024/06/03/16:11:36.048828,95
2024/06/03/16:11:36.065739,95
2024/06/03/16:11:36.080856,95
2024/06/03/16:11:36.098867,96
2024/06/03/16:11:36.114353,96
2024/06/03/16:11:36.132606,96
2024/06/03/16:11:36.148078,96
2024/06/03/16:11:36.165828,96
2024/06/03/16:11:36.182169,96
2024/06/03/16:11:36.197359,96
2024/06/03/16:11:36.215418,96
2024/06/03/16:11:36.232224,96
2024/06/03/16:11:36.249084,96
2024/06/03/16:11:36.266001,96
2024/06/03/16:11:36.282957,96
2024/06/03/16:11:36.298404,96
2024/06/03/16:11:36.315963,97
2024/06/03/16:11:36.332217,97
2024/06/03/16:11:36.349515,97
2024/06/03/16:11:36.366813,98
2024/06/03/16:11:36.382394,98
2024/06/03/16:11:36.398826,98
2024/06/03/16:11:36.416123,98
2024/06/03/16:11:36.432165,98
2024/06/03/16:11:36.449053,98
2024/06/03/16:11:36.465172,98
2024/06/03/16:11:36.482767,98
2024/06/03/16:11:36.499248,98
2024/06/03/16:11:36.515745,98
2024/06/03/16:11:36.532691,98
2024/06/03/16:11:36.557382,98
2024/06/03/16:11:36.567101,98
2024/06/03/16:11:36.582602,98
2024/06/03/16:11:36.600536,98
2024/06/03/16:11:36.616014,98
2024/06/03/16:11:36.635041,98
2024/06/03/16:11:36.651457,98
2024/06/03/16:11:36.665507,98
2024/06/03/16:11:36.681946,98
2024/06/03/16:11:36.700201,98
2024/06/03/16:11:36.715502,98
2024/06/03/16:11:36.731066,98
2024/06/03/16:11:36.749122,98
2024/06/03/16:11:36.765717,98
2024/06/03/16:11:36.782265,98
2024/06/03/16:11:36.798515,98
2024/06/03/16:11:36.814827,98
2024/06/03/16:11:36.831627,98
2024/06/03/16:11:36.849602,98
2024/06/03/16:11:36.864022,98
2024/06/03/16:11:36.881339,98
2024/06/03/16:11:36.899636,99
2024/06/03/16:11:36.914829,99
2024/06/03/16:11:36.932953,99
2024/06/03/16:11:36.948172,99
2024/06/03/16:11:36.966847,99
2024/06/03/16:11:36.981894,99
2024/06/03/16:11:36.998684,99
2024/06/03/16:11:37.016191,100
2024/06/03/16:11:37.032284,100
2024/06/03/16:11:37.048329,100
2024/06/03/16:11:37.065375,100
2024/06/03/16:11:37.083741,100
2024/06/03/16:11:37.098822,100
2024/06/03/16:11:37.116447,100
2024/06/03/16:11:37.131932,100
2024/06/03/16:11:37.148204,100
2024/06/03/16:11:37.166390,100
2024/06/03/16:11:37.182414,100
2024/06/03/16:11:37.198791,100
2024/06/03/16:11:37.214851,100
2024/06/03/16:11:37.233318,100
2024/06/03/16:11:37.249270,100
2024/06/03/16:11:37.267120,100
2024/06/03/16:11:37.282814,100
2024/06/03/16:11:37.298748,100
2024/06/03/16:11:37.315316,100
2024/06/03/16:11:37.333280,100
2024/06/03/16:11:37.349196,100
2024/06/03/16:11:37.368535,100
2024/06/03/16:11:37.383041,100
2024/06/03/16:11:37.400826,100
2024/06/03/16:11:37.415788,100
2024/06/03/16:11:37.433300,100
2024/06/03/16:11:37.449817,100
2024/06/03/16:11:37.466654,100
2024/06/03/16:11:37.483213,100
2024/06/03/16:11:37.499841,100
2024/06/03/16:11:37.516822,100
2024/06/03/16:11:37.532955,100
2024/06/03/16:11:37.549268,100
2024/06/03/16:11:37.565912,100
2024/06/03/16:11:37.583031,100
2024/06/03/16:11:37.599330,100
2024/06/03/16:11:37.616615,100
2024/06/03/16:11:37.632188,100
2024/06/03/16:11:37.648797,100
2024/06/03/16:11:37.664888,100
2024/06/03/16:11:37.682312,100
2024/06/03/16:11:37.698823,100
2024/06/03/16:11:37.715685,100
2024/06/03/16:11:37.732518,100
2024/06/03/16:11:37.747266,100
2024/06/03/16:11:37.765647,100
2024/06/03/16:11:37.782240,100
2024/06/03/16:11:37.799187,100
2024/06/03/16:11:37.815438,100
2024/06/03/16:11:37.831635,100
2024/06/03/16:11:37.849614,100
2024/06/03/16:11:37.865596,100
2024/06/03/16:11:37.883121,100
2024/06/03/16:11:37.897635,100
2024/06/03/16:11:37.915726,100
2024/06/03/16:11:37.932523,100
2024/06/03/16:11:37.948101,100
2024/06/03/16:11:37.966779,100
2024/06/03/16:11:37.982916,100
2024/06/03/16:11:37.999497,100
2024/06/03/16:11:38.021666,100
2024/06/03/16:11:38.033201,100
2024/06/03/16:11:38.047883,100
2024/06/03/16:11:38.065712,100
2024/06/03/16:11:38.081786,100
2024/06/03/16:11:38.099919,100
2024/06/03/16:11:38.116772,100
2024/06/03/16:11:38.135139,100
2024/06/03/16:11:38.149312,100
2024/06/03/16:11:38.166220,100
2024/06/03/16:11:38.182847,100
2024/06/03/16:11:38.198351,100
2024/06/03/16:11:38.215283,100
2024/06/03/16:11:38.231195,100
2024/06/03/16:11:38.248629,100
2024/06/03/16:11:38.265963,100
2024/06/03/16:11:38.282656,100
2024/06/03/16:11:38.299082,100
2024/06/03/16:11:38.315623,100
2024/06/03/16:11:38.332111,100
2024/06/03/16:11:38.350021,100
2024/06/03/16:11:38.367022,100
2024/06/03/16:11:38.382653,100
2024/06/03/16:11:38.399158,100
2024/06/03/16:11:38.415033,100
2024/06/03/16:11:38.432054,100
2024/06/03/16:11:38.449156,100
2024/06/03/16:11:38.466185,100
2024/06/03/16:11:38.482258,100
2024/06/03/16:11:38.498634,100
2024/06/03/16:11:38.515978,100
2024/06/03/16:11:38.533231,100
2024/06/03/16:11:38.549224,100
2024/06/03/16:11:38.565103,100
2024/06/03/16:11:38.583244,100
2024/06/03/16:11:38.598074,100
2024/06/03/16:11:38.615111,100
2024/06/03/16:11:38.631925,100
2024/06/03/16:11:38.649592,100
2024/06/03/16:11:38.665522,100
2024/06/03/16:11:38.681923,100
2024/06/03/16:11:38.699935,100
2024/06/03/16:11:38.718100,100
2024/06/03/16:11:38.733881,100
2024/06/03/16:11:38.750039,100
2024/06/03/16:11:38.765732,100
2024/06/03/16:11:38.782483,100
2024/06/03/16:11:38.798843,100
2024/06/03/16:11:38.815085,100
2024/06/03/16:11:38.832789,100
2024/06/03/16:11:38.849974,100
2024/06/03/16:11:38.868244,100
2024/06/03/16:11:38.882498,100
2024/06/03/16:11:38.903638,100
2024/06/03/16:11:38.916826,100
2024/06/03/16:11:38.932558,100
2024/06/03/16:11:38.950610,100
2024/06/03/16:11:38.967099,100
2024/06/03/16:11:38.982021,100
2024/06/03/16:11:38.997732,100
2024/06/03/16:11:39.020480,100
2024/06/03/16:11:39.032938,100
2024/06/03/16:11:39.049314,100
2024/06/03/16:11:39.065263,100
2024/06/03/16:11:39.080797,100
2024/06/03/16:11:39.098552,100
2024/06/03/16:11:39.114661,100
2024/06/03/16:11:39.131216,100
2024/06/03/16:11:39.148590,100
2024/06/03/16:11:39.164344,100
2024/06/03/16:11:39.182503,100
2024/06/03/16:11:39.199407,100
2024/06/03/16:11:39.215487,100
2024/06/03/16:11:39.232850,100
2024/06/03/16:11:39.249471,100
2024/06/03/16:11:39.266426,100
2024/06/03/16:11:39.282686,100
2024/06/03/16:11:39.299100,100
2024/06/03/16:11:39.315671,100
2024/06/03/16:11:39.332986,100
2024/06/03/16:11:39.349173,100
2024/06/03/16:11:39.366192,100
2024/06/03/16:11:39.382022,100
2024/06/03/16:11:39.398484,100
2024/06/03/16:11:39.416101,100
2024/06/03/16:11:39.431212,100
2024/06/03/16:11:39.448471,100
2024/06/03/16:11:39.465933,100
2024/06/03/16:11:39.482956,100
2024/06/03/16:11:39.499274,100
2024/06/03/16:11:39.516704,100
2024/06/03/16:11:39.532321,100
2024/06/03/16:11:39.548237,100
2024/06/03/16:11:39.565455,100
2024/06/03/16:11:39.582119,100
2024/06/03/16:11:39.599738,100
2024/06/03/16:11:39.614305,100
2024/06/03/16:11:39.631864,100
2024/06/03/16:11:39.649795,100
2024/06/03/16:11:39.666186,100
2024/06/03/16:11:39.682797,100
2024/06/03/16:11:39.699111,100
2024/06/03/16:11:39.717161,100
2024/06/03/16:11:39.732905,100
2024/06/03/16:11:39.749933,100
2024/06/03/16:11:39.766201,100
2024/06/03/16:11:39.784194,100
2024/06/03/16:11:39.798511,100
2024/06/03/16:11:39.816037,100
2024/06/03/16:11:39.832770,100
2024/06/03/16:11:39.848443,100
2024/06/03/16:11:39.864694,98
2024/06/03/16:11:39.882949,98
2024/06/03/16:11:39.900231,98
2024/06/03/16:11:39.915505,98
2024/06/03/16:11:39.932252,98
2024/06/03/16:11:39.948364,98
2024/06/03/16:11:39.965997,98
2024/06/03/16:11:39.982800,98
2024/06/03/16:11:39.999179,98
2024/06/03/16:11:40.015750,98
2024/06/03/16:11:40.032892,98
2024/06/03/16:11:40.048384,98
2024/06/03/16:11:40.066341,98
2024/06/03/16:11:40.082453,98
2024/06/03/16:11:40.098821,98
2024/06/03/16:11:40.116305,98
2024/06/03/16:11:40.131995,98
2024/06/03/16:11:40.149095,98
2024/06/03/16:11:40.165620,98
2024/06/03/16:11:40.181959,98
2024/06/03/16:11:40.197616,98
2024/06/03/16:11:40.213536,98
2024/06/03/16:11:40.231806,98
2024/06/03/16:11:40.248506,98
2024/06/03/16:11:40.265807,98
2024/06/03/16:11:40.282839,98
2024/06/03/16:11:40.300306,97
2024/06/03/16:11:40.315286,97
2024/06/03/16:11:40.332227,97
2024/06/03/16:11:40.348127,97
2024/06/03/16:11:40.365802,96
2024/06/03/16:11:40.381525,96
2024/06/03/16:11:40.399048,95
2024/06/03/16:11:40.414889,95
2024/06/03/16:11:40.434628,95
2024/06/03/16:11:40.449485,94
2024/06/03/16:11:40.465773,94
2024/06/03/16:11:40.482868,94
2024/06/03/16:11:40.500966,94
2024/06/03/16:11:40.516842,94
2024/06/03/16:11:40.532675,94
2024/06/03/16:11:40.550616,94
2024/06/03/16:11:40.566705,94
2024/06/03/16:11:40.582075,94
2024/06/03/16:11:40.601009,94
2024/06/03/16:11:40.616317,94
2024/06/03/16:11:40.632469,94
2024/06/03/16:11:40.651223,94
2024/06/03/16:11:40.665803,94
2024/06/03/16:11:40.682252,94
2024/06/03/16:11:40.700633,94
2024/06/03/16:11:40.715424,94
2024/06/03/16:11:40.732602,94
2024/06/03/16:11:40.749648,94
2024/06/03/16:11:40.765877,94
2024/06/03/16:11:40.782115,94
2024/06/03/16:11:40.799092,94
2024/06/03/16:11:40.815508,94
2024/06/03/16:11:40.832823,94
2024/06/03/16:11:40.849529,94
2024/06/03/16:11:40.865833,94
2024/06/03/16:11:40.882335,94
2024/06/03/16:11:40.899190,93
2024/06/03/16:11:40.914962,93
2024/06/03/16:11:40.932364,93
2024/06/03/16:11:40.946920,93
2024/06/03/16:11:40.965474,93
2024/06/03/16:11:40.982011,93
2024/06/03/16:11:41.000078,93
2024/06/03/16:11:41.016579,93
2024/06/03/16:11:41.032037,93
2024/06/03/16:11:41.049670,93
2024/06/03/16:11:41.065828,92
2024/06/03/16:11:41.082401,91
2024/06/03/16:11:41.099799,91
2024/06/03/16:11:41.114933,91
2024/06/03/16:11:41.132535,91
2024/06/03/16:11:41.149378,90
2024/06/03/16:11:41.165917,90
2024/06/03/16:11:41.186038,89
2024/06/03/16:11:41.201537,89
2024/06/03/16:11:41.220216,88
2024/06/03/16:11:41.232641,88
2024/06/03/16:11:41.249903,88
2024/06/03/16:11:41.266758,88
2024/06/03/16:11:41.285075,87
2024/06/03/16:11:41.300188,87
2024/06/03/16:11:41.316847,87
2024/06/03/16:11:41.331870,87
2024/06/03/16:11:41.348309,87
2024/06/03/16:11:41.365961,87
2024/06/03/16:11:41.381924,87
2024/06/03/16:11:41.398539,86
2024/06/03/16:11:41.414793,86
2024/06/03/16:11:41.431904,85
2024/06/03/16:11:41.453429,85
2024/06/03/16:11:41.465985,85
2024/06/03/16:11:41.481610,84
2024/06/03/16:11:41.498158,84
2024/06/03/16:11:41.515276,83
2024/06/03/16:11:41.532275,83
2024/06/03/16:11:41.549042,83
2024/06/03/16:11:41.565821,83
2024/06/03/16:11:41.581821,83
2024/06/03/16:11:41.598344,83
2024/06/03/16:11:41.614672,83
2024/06/03/16:11:41.631541,82
2024/06/03/16:11:41.650402,81
2024/06/03/16:11:41.666855,81
2024/06/03/16:11:41.681798,80
2024/06/03/16:11:41.698143,80
2024/06/03/16:11:41.715060,79
2024/06/03/16:11:41.732675,79
2024/06/03/16:11:41.749187,79
2024/06/03/16:11:41.765565,79
2024/06/03/16:11:41.782220,79
2024/06/03/16:11:41.798901,79
2024/06/03/16:11:41.816606,79
2024/06/03/16:11:41.833358,79
2024/06/03/16:11:41.849374,79
2024/06/03/16:11:41.866426,78
2024/06/03/16:11:41.882637,78
2024/06/03/16:11:41.899253,78
2024/06/03/16:11:41.915692,77
2024/06/03/16:11:41.933621,77
2024/06/03/16:11:41.950387,76
2024/06/03/16:11:41.968634,76
2024/06/03/16:11:41.985144,75
2024/06/03/16:11:41.999888,73
2024/06/03/16:11:42.016300,72
2024/06/03/16:11:42.034309,70
2024/06/03/16:11:42.051100,69
2024/06/03/16:11:42.067695,68
2024/06/03/16:11:42.082809,64
