time,.topic_brake,.position_brake,.is_move_brake,.topic_dir,.current_position_dir,.enable_dir,.is_limit_right_dir,.is_limit_left_dir,.topic_accel,.enable_accel,.pwm_accel,.voltage_accel
2024/06/03/16:09:55.771796,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:55.787890,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:55.804344,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:55.822370,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:55.844354,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:55.858911,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:55.876242,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:55.891809,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:55.908308,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:55.924960,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:55.941051,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:55.957436,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:55.976206,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:55.990671,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.018077,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.033430,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.048481,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.061546,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.078079,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.098047,puma/brake/command,0,False,puma/direction/command,358,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.110947,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.131613,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.143823,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.160141,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.176555,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.201378,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.217984,puma/brake/command,0,False,puma/direction/command,365,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.233167,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.247841,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.266812,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.280877,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.297119,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.319069,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.335393,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.351844,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.369050,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.387862,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.400953,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.419071,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.433986,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.450557,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.467297,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.488755,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.505104,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.524685,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.538195,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.554881,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.571623,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.588376,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.604940,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.623590,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.637405,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.655877,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.676586,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.694265,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.707891,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.724112,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.741061,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.757358,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.773739,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.799923,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.812252,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.828338,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.844636,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.861032,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.877637,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.899259,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.910256,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.927143,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.943403,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.966428,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:56.983397,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.000231,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.017983,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.032958,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.047247,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.064354,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.080387,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.097231,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.112936,puma/brake/command,0,False,puma/direction/command,358,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.129799,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.151924,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.168051,puma/brake/command,0,False,puma/direction/command,358,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.185428,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.203317,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.217187,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.233758,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.252165,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.272039,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
2024/06/03/16:09:57.288409,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,False,43,0.843137264251709
